timestamp,occupation,status,domain,count
2022-08-12,Clerical and data entry,new,es,9
2022-08-12,Clerical and data entry,new,ph,146
2022-08-12,Clerical and data entry,new,ru,8
2022-08-12,Creative and multimedia,new,es,62
2022-08-12,Creative and multimedia,new,ph,41
2022-08-12,Creative and multimedia,new,ru,127
2022-08-12,Professional services,new,es,1
2022-08-12,Professional services,new,ru,10
2022-08-12,Sales and marketing support,new,es,11
2022-08-12,Sales and marketing support,new,ph,249
2022-08-12,Sales and marketing support,new,ru,60
2022-08-12,Software development and technology,new,es,134
2022-08-12,Software development and technology,new,ph,11
2022-08-12,Software development and technology,new,ru,170
2022-08-12,Writing and translation,new,es,19
2022-08-12,Writing and translation,new,ph,35
2022-08-12,Writing and translation,new,ru,32
2022-08-13,0,new,ru,38
2022-08-13,Clerical and data entry,new,es,10
2022-08-13,Clerical and data entry,new,ph,151
2022-08-13,Clerical and data entry,new,ru,13
2022-08-13,Creative and multimedia,new,es,61
2022-08-13,Creative and multimedia,new,ph,33
2022-08-13,Creative and multimedia,new,ru,118
2022-08-13,Professional services,new,ru,8
2022-08-13,Sales and marketing support,new,es,13
2022-08-13,Sales and marketing support,new,ph,222
2022-08-13,Sales and marketing support,new,ru,51
2022-08-13,Software development and technology,new,es,105
2022-08-13,Software development and technology,new,ph,7
2022-08-13,Software development and technology,new,ru,160
2022-08-13,Writing and translation,new,es,21
2022-08-13,Writing and translation,new,ph,25
2022-08-13,Writing and translation,new,ru,38
2022-08-14,0,new,ru,126
2022-08-14,Clerical and data entry,new,es,5
2022-08-14,Clerical and data entry,new,ph,67
2022-08-14,Clerical and data entry,new,ru,4
2022-08-14,Creative and multimedia,new,es,77
2022-08-14,Creative and multimedia,new,ph,19
2022-08-14,Creative and multimedia,new,ru,73
2022-08-14,Professional services,new,es,2
2022-08-14,Professional services,new,ru,7
2022-08-14,Sales and marketing support,new,es,12
2022-08-14,Sales and marketing support,new,ph,107
2022-08-14,Sales and marketing support,new,ru,33
2022-08-14,Software development and technology,new,es,136
2022-08-14,Software development and technology,new,ph,8
2022-08-14,Software development and technology,new,ru,84
2022-08-14,Writing and translation,new,es,23
2022-08-14,Writing and translation,new,ph,15
2022-08-14,Writing and translation,new,ru,18
2022-08-15,0,new,ru,37
2022-08-15,Clerical and data entry,new,es,13
2022-08-15,Clerical and data entry,new,ph,60
2022-08-15,Clerical and data entry,new,ru,4
2022-08-15,Creative and multimedia,new,es,75
2022-08-15,Creative and multimedia,new,ph,14
2022-08-15,Creative and multimedia,new,ru,64
2022-08-15,Professional services,new,es,2
2022-08-15,Professional services,new,ph,1
2022-08-15,Professional services,new,ru,3
2022-08-15,Sales and marketing support,new,es,9
2022-08-15,Sales and marketing support,new,ph,82
2022-08-15,Sales and marketing support,new,ru,33
2022-08-15,Software development and technology,new,es,148
2022-08-15,Software development and technology,new,ph,6
2022-08-15,Software development and technology,new,ru,91
2022-08-15,Writing and translation,new,es,32
2022-08-15,Writing and translation,new,ph,10
2022-08-15,Writing and translation,new,ru,16
2022-08-16,0,new,ru,132
2022-08-16,Clerical and data entry,new,es,11
2022-08-16,Clerical and data entry,new,ph,201
2022-08-16,Clerical and data entry,new,ru,6
2022-08-16,Creative and multimedia,new,es,70
2022-08-16,Creative and multimedia,new,ph,44
2022-08-16,Creative and multimedia,new,ru,145
2022-08-16,Professional services,new,ru,10
2022-08-16,Sales and marketing support,new,es,11
2022-08-16,Sales and marketing support,new,ph,280
2022-08-16,Sales and marketing support,new,ru,79
2022-08-16,Software development and technology,new,es,137
2022-08-16,Software development and technology,new,ph,9
2022-08-16,Software development and technology,new,ru,189
2022-08-16,Writing and translation,new,es,21
2022-08-16,Writing and translation,new,ph,47
2022-08-16,Writing and translation,new,ru,35
2022-08-17,0,new,ru,59
2022-08-17,Clerical and data entry,new,es,11
2022-08-17,Clerical and data entry,new,ph,196
2022-08-17,Clerical and data entry,new,ru,11
2022-08-17,Creative and multimedia,new,es,78
2022-08-17,Creative and multimedia,new,ph,53
2022-08-17,Creative and multimedia,new,ru,161
2022-08-17,Professional services,new,ph,1
2022-08-17,Professional services,new,ru,18
2022-08-17,Sales and marketing support,new,es,8
2022-08-17,Sales and marketing support,new,ph,295
2022-08-17,Sales and marketing support,new,ru,75
2022-08-17,Software development and technology,new,es,135
2022-08-17,Software development and technology,new,ph,9
2022-08-17,Software development and technology,new,ru,190
2022-08-17,Writing and translation,new,es,10
2022-08-17,Writing and translation,new,ph,37
2022-08-17,Writing and translation,new,ru,42
2022-08-18,0,new,ru,128
2022-08-18,Clerical and data entry,new,es,17
2022-08-18,Clerical and data entry,new,ph,222
2022-08-18,Clerical and data entry,new,ru,12
2022-08-18,Creative and multimedia,new,es,68
2022-08-18,Creative and multimedia,new,ph,53
2022-08-18,Creative and multimedia,new,ru,171
2022-08-18,Professional services,new,es,1
2022-08-18,Professional services,new,ru,13
2022-08-18,Sales and marketing support,new,es,8
2022-08-18,Sales and marketing support,new,ph,272
2022-08-18,Sales and marketing support,new,ru,53
2022-08-18,Software development and technology,new,es,126
2022-08-18,Software development and technology,new,ph,7
2022-08-18,Software development and technology,new,ru,184
2022-08-18,Writing and translation,new,es,24
2022-08-18,Writing and translation,new,ph,43
2022-08-18,Writing and translation,new,ru,40
2022-08-19,0,new,ru,38
2022-08-19,Clerical and data entry,new,es,15
2022-08-19,Clerical and data entry,new,ph,179
2022-08-19,Clerical and data entry,new,ru,8
2022-08-19,Creative and multimedia,new,es,55
2022-08-19,Creative and multimedia,new,ph,42
2022-08-19,Creative and multimedia,new,ru,133
2022-08-19,Professional services,new,ph,3
2022-08-19,Professional services,new,ru,14
2022-08-19,Sales and marketing support,new,es,8
2022-08-19,Sales and marketing support,new,ph,281
2022-08-19,Sales and marketing support,new,ru,57
2022-08-19,Software development and technology,new,es,137
2022-08-19,Software development and technology,new,ph,10
2022-08-19,Software development and technology,new,ru,181
2022-08-19,Writing and translation,new,es,17
2022-08-19,Writing and translation,new,ph,34
2022-08-19,Writing and translation,new,ru,37
2022-08-20,0,new,ru,119
2022-08-20,Clerical and data entry,new,es,23
2022-08-20,Clerical and data entry,new,ph,166
2022-08-20,Clerical and data entry,new,ru,12
2022-08-20,Creative and multimedia,new,es,76
2022-08-20,Creative and multimedia,new,ph,66
2022-08-20,Creative and multimedia,new,ru,128
2022-08-20,Professional services,new,es,1
2022-08-20,Professional services,new,ru,10
2022-08-20,Sales and marketing support,new,es,13
2022-08-20,Sales and marketing support,new,ph,271
2022-08-20,Sales and marketing support,new,ru,49
2022-08-20,Software development and technology,new,es,131
2022-08-20,Software development and technology,new,ph,8
2022-08-20,Software development and technology,new,ru,184
2022-08-20,Writing and translation,new,es,24
2022-08-20,Writing and translation,new,ph,29
2022-08-20,Writing and translation,new,ru,30
2022-08-21,0,new,ru,40
2022-08-21,Clerical and data entry,new,es,15
2022-08-21,Clerical and data entry,new,ph,69
2022-08-21,Clerical and data entry,new,ru,2
2022-08-21,Creative and multimedia,new,es,81
2022-08-21,Creative and multimedia,new,ph,17
2022-08-21,Creative and multimedia,new,ru,38
2022-08-21,Sales and marketing support,new,es,12
2022-08-21,Sales and marketing support,new,ph,80
2022-08-21,Sales and marketing support,new,ru,19
2022-08-21,Software development and technology,new,es,132
2022-08-21,Software development and technology,new,ph,4
2022-08-21,Software development and technology,new,ru,60
2022-08-21,Writing and translation,new,es,16
2022-08-21,Writing and translation,new,ph,17
2022-08-21,Writing and translation,new,ru,3
2022-08-22,0,new,ru,124
2022-08-22,Clerical and data entry,new,es,13
2022-08-22,Clerical and data entry,new,ph,100
2022-08-22,Clerical and data entry,new,ru,9
2022-08-22,Creative and multimedia,new,es,62
2022-08-22,Creative and multimedia,new,ph,22
2022-08-22,Creative and multimedia,new,ru,87
2022-08-22,Professional services,new,ph,1
2022-08-22,Professional services,new,ru,12
2022-08-22,Sales and marketing support,new,es,12
2022-08-22,Sales and marketing support,new,ph,122
2022-08-22,Sales and marketing support,new,ru,36
2022-08-22,Software development and technology,new,es,126
2022-08-22,Software development and technology,new,ph,2
2022-08-22,Software development and technology,new,ru,117
2022-08-22,Writing and translation,new,es,15
2022-08-22,Writing and translation,new,ph,16
2022-08-22,Writing and translation,new,ru,23
2022-08-23,0,new,ru,51
2022-08-23,Clerical and data entry,new,es,20
2022-08-23,Clerical and data entry,new,ph,214
2022-08-23,Clerical and data entry,new,ru,9
2022-08-23,Creative and multimedia,new,es,87
2022-08-23,Creative and multimedia,new,ph,54
2022-08-23,Creative and multimedia,new,ru,165
2022-08-23,Professional services,new,ru,6
2022-08-23,Sales and marketing support,new,es,10
2022-08-23,Sales and marketing support,new,ph,319
2022-08-23,Sales and marketing support,new,ru,67
2022-08-23,Software development and technology,new,es,134
2022-08-23,Software development and technology,new,ph,13
2022-08-23,Software development and technology,new,ru,185
2022-08-23,Writing and translation,new,es,23
2022-08-23,Writing and translation,new,ph,38
2022-08-23,Writing and translation,new,ru,34
2022-08-24,0,new,ru,165
2022-08-24,Clerical and data entry,new,es,14
2022-08-24,Clerical and data entry,new,ph,171
2022-08-24,Clerical and data entry,new,ru,9
2022-08-24,Creative and multimedia,new,es,83
2022-08-24,Creative and multimedia,new,ph,49
2022-08-24,Creative and multimedia,new,ru,121
2022-08-24,Professional services,new,es,1
2022-08-24,Professional services,new,ph,3
2022-08-24,Professional services,new,ru,10
2022-08-24,Sales and marketing support,new,es,11
2022-08-24,Sales and marketing support,new,ph,319
2022-08-24,Sales and marketing support,new,ru,79
2022-08-24,Software development and technology,new,es,138
2022-08-24,Software development and technology,new,ph,9
2022-08-24,Software development and technology,new,ru,176
2022-08-24,Writing and translation,new,es,26
2022-08-24,Writing and translation,new,ph,33
2022-08-24,Writing and translation,new,ru,88
2022-08-25,0,new,ru,42
2022-08-25,Clerical and data entry,new,es,13
2022-08-25,Clerical and data entry,new,ph,229
2022-08-25,Clerical and data entry,new,ru,7
2022-08-25,Creative and multimedia,new,es,79
2022-08-25,Creative and multimedia,new,ph,53
2022-08-25,Creative and multimedia,new,ru,163
2022-08-25,Professional services,new,es,1
2022-08-25,Professional services,new,ru,34
2022-08-25,Sales and marketing support,new,es,11
2022-08-25,Sales and marketing support,new,ph,283
2022-08-25,Sales and marketing support,new,ru,81
2022-08-25,Software development and technology,new,es,128
2022-08-25,Software development and technology,new,ph,13
2022-08-25,Software development and technology,new,ru,193
2022-08-25,Writing and translation,new,es,25
2022-08-25,Writing and translation,new,ph,36
2022-08-25,Writing and translation,new,ru,23
2022-08-26,0,new,ru,146
2022-08-26,Clerical and data entry,new,es,5
2022-08-26,Clerical and data entry,new,ph,192
2022-08-26,Clerical and data entry,new,ru,7
2022-08-26,Creative and multimedia,new,es,66
2022-08-26,Creative and multimedia,new,ph,45
2022-08-26,Creative and multimedia,new,ru,183
2022-08-26,Professional services,new,es,1
2022-08-26,Professional services,new,ru,57
2022-08-26,Sales and marketing support,new,es,9
2022-08-26,Sales and marketing support,new,ph,284
2022-08-26,Sales and marketing support,new,ru,34
2022-08-26,Software development and technology,new,es,93
2022-08-26,Software development and technology,new,ph,12
2022-08-26,Software development and technology,new,ru,136
2022-08-26,Writing and translation,new,es,20
2022-08-26,Writing and translation,new,ph,24
2022-08-26,Writing and translation,new,ru,97
2022-08-27,0,new,ru,22
2022-08-27,Clerical and data entry,new,es,16
2022-08-27,Clerical and data entry,new,ph,124
2022-08-27,Clerical and data entry,new,ru,3
2022-08-27,Creative and multimedia,new,es,106
2022-08-27,Creative and multimedia,new,ph,41
2022-08-27,Creative and multimedia,new,ru,125
2022-08-27,Professional services,new,ru,8
2022-08-27,Sales and marketing support,new,es,14
2022-08-27,Sales and marketing support,new,ph,285
2022-08-27,Sales and marketing support,new,ru,53
2022-08-27,Software development and technology,new,es,147
2022-08-27,Software development and technology,new,ph,5
2022-08-27,Software development and technology,new,ru,207
2022-08-27,Writing and translation,new,es,22
2022-08-27,Writing and translation,new,ph,21
2022-08-27,Writing and translation,new,ru,88
2022-08-28,0,new,ru,124
2022-08-28,Clerical and data entry,new,es,6
2022-08-28,Clerical and data entry,new,ph,73
2022-08-28,Clerical and data entry,new,ru,6
2022-08-28,Creative and multimedia,new,es,35
2022-08-28,Creative and multimedia,new,ph,24
2022-08-28,Creative and multimedia,new,ru,129
2022-08-28,Professional services,new,ph,1
2022-08-28,Professional services,new,ru,5
2022-08-28,Sales and marketing support,new,es,6
2022-08-28,Sales and marketing support,new,ph,99
2022-08-28,Sales and marketing support,new,ru,42
2022-08-28,Software development and technology,new,es,78
2022-08-28,Software development and technology,new,ph,3
2022-08-28,Software development and technology,new,ru,132
2022-08-28,Writing and translation,new,es,9
2022-08-28,Writing and translation,new,ph,23
2022-08-28,Writing and translation,new,ru,73
2022-08-29,0,new,ru,33
2022-08-29,Clerical and data entry,new,es,17
2022-08-29,Clerical and data entry,new,ph,64
2022-08-29,Clerical and data entry,new,ru,2
2022-08-29,Creative and multimedia,new,es,87
2022-08-29,Creative and multimedia,new,ph,17
2022-08-29,Creative and multimedia,new,ru,31
2022-08-29,Professional services,new,es,2
2022-08-29,Professional services,new,ru,2
2022-08-29,Sales and marketing support,new,es,11
2022-08-29,Sales and marketing support,new,ph,88
2022-08-29,Sales and marketing support,new,ru,92
2022-08-29,Software development and technology,new,es,146
2022-08-29,Software development and technology,new,ru,145
2022-08-29,Writing and translation,new,es,21
2022-08-29,Writing and translation,new,ph,17
2022-08-29,Writing and translation,new,ru,6
2022-08-30,0,new,ru,150
2022-08-30,Clerical and data entry,new,es,9
2022-08-30,Clerical and data entry,new,ph,175
2022-08-30,Clerical and data entry,new,ru,6
2022-08-30,Creative and multimedia,new,es,67
2022-08-30,Creative and multimedia,new,ph,36
2022-08-30,Creative and multimedia,new,ru,152
2022-08-30,Professional services,new,es,2
2022-08-30,Professional services,new,ph,1
2022-08-30,Professional services,new,ru,8
2022-08-30,Sales and marketing support,new,es,8
2022-08-30,Sales and marketing support,new,ph,230
2022-08-30,Sales and marketing support,new,ru,49
2022-08-30,Software development and technology,new,es,96
2022-08-30,Software development and technology,new,ph,17
2022-08-30,Software development and technology,new,ru,282
2022-08-30,Writing and translation,new,es,17
2022-08-30,Writing and translation,new,ph,29
2022-08-30,Writing and translation,new,ru,25
2022-08-31,0,new,ru,41
2022-08-31,Clerical and data entry,new,es,18
2022-08-31,Clerical and data entry,new,ph,189
2022-08-31,Clerical and data entry,new,ru,7
2022-08-31,Creative and multimedia,new,es,83
2022-08-31,Creative and multimedia,new,ph,41
2022-08-31,Creative and multimedia,new,ru,131
2022-08-31,Professional services,new,ph,1
2022-08-31,Professional services,new,ru,8
2022-08-31,Sales and marketing support,new,es,10
2022-08-31,Sales and marketing support,new,ph,313
2022-08-31,Sales and marketing support,new,ru,34
2022-08-31,Software development and technology,new,es,128
2022-08-31,Software development and technology,new,ph,9
2022-08-31,Software development and technology,new,ru,219
2022-08-31,Writing and translation,new,es,15
2022-08-31,Writing and translation,new,ph,31
2022-08-31,Writing and translation,new,ru,70
2022-09-01,0,new,ru,97
2022-09-01,Clerical and data entry,new,es,6
2022-09-01,Clerical and data entry,new,ph,186
2022-09-01,Clerical and data entry,new,ru,3
2022-09-01,Creative and multimedia,new,es,56
2022-09-01,Creative and multimedia,new,ph,53
2022-09-01,Creative and multimedia,new,ru,135
2022-09-01,Professional services,new,ph,2
2022-09-01,Professional services,new,ru,8
2022-09-01,Sales and marketing support,new,es,11
2022-09-01,Sales and marketing support,new,ph,319
2022-09-01,Sales and marketing support,new,ru,106
2022-09-01,Software development and technology,new,es,109
2022-09-01,Software development and technology,new,ph,12
2022-09-01,Software development and technology,new,ru,173
2022-09-01,Writing and translation,new,es,16
2022-09-01,Writing and translation,new,ph,38
2022-09-01,Writing and translation,new,ru,102
2022-09-02,0,new,ru,142
2022-09-02,Clerical and data entry,new,es,5
2022-09-02,Clerical and data entry,new,ph,177
2022-09-02,Clerical and data entry,new,ru,4
2022-09-02,Creative and multimedia,new,es,75
2022-09-02,Creative and multimedia,new,ph,38
2022-09-02,Creative and multimedia,new,ru,109
2022-09-02,Professional services,new,es,2
2022-09-02,Professional services,new,ru,9
2022-09-02,Sales and marketing support,new,es,13
2022-09-02,Sales and marketing support,new,ph,287
2022-09-02,Sales and marketing support,new,ru,94
2022-09-02,Software development and technology,new,es,145
2022-09-02,Software development and technology,new,ph,17
2022-09-02,Software development and technology,new,ru,154
2022-09-02,Writing and translation,new,es,16
2022-09-02,Writing and translation,new,ph,34
2022-09-02,Writing and translation,new,ru,110
2022-09-03,0,new,ru,40
2022-09-03,1,new,ru,25
2022-09-03,Clerical and data entry,new,es,12
2022-09-03,Clerical and data entry,new,ph,165
2022-09-03,Clerical and data entry,new,ru,6
2022-09-03,Creative and multimedia,new,es,63
2022-09-03,Creative and multimedia,new,ph,49
2022-09-03,Creative and multimedia,new,ru,172
2022-09-03,Professional services,new,ru,34
2022-09-03,Sales and marketing support,new,es,7
2022-09-03,Sales and marketing support,new,ph,267
2022-09-03,Sales and marketing support,new,ru,27
2022-09-03,Software development and technology,new,es,115
2022-09-03,Software development and technology,new,ph,11
2022-09-03,Software development and technology,new,ru,119
2022-09-03,Writing and translation,new,es,16
2022-09-03,Writing and translation,new,ph,30
2022-09-03,Writing and translation,new,ru,130
2022-09-04,0,new,ru,95
2022-09-04,Clerical and data entry,new,es,10
2022-09-04,Clerical and data entry,new,ph,65
2022-09-04,Clerical and data entry,new,ru,2
2022-09-04,Creative and multimedia,new,es,83
2022-09-04,Creative and multimedia,new,ph,22
2022-09-04,Creative and multimedia,new,ru,156
2022-09-04,Professional services,new,ru,2
2022-09-04,Sales and marketing support,new,es,15
2022-09-04,Sales and marketing support,new,ph,145
2022-09-04,Sales and marketing support,new,ru,69
2022-09-04,Software development and technology,new,es,153
2022-09-04,Software development and technology,new,ph,4
2022-09-04,Software development and technology,new,ru,162
2022-09-04,Writing and translation,new,es,21
2022-09-04,Writing and translation,new,ph,15
2022-09-04,Writing and translation,new,ru,11
2022-09-05,0,new,ru,44
2022-09-05,Clerical and data entry,new,es,14
2022-09-05,Clerical and data entry,new,ph,70
2022-09-05,Clerical and data entry,new,ru,3
2022-09-05,Creative and multimedia,new,es,76
2022-09-05,Creative and multimedia,new,ph,17
2022-09-05,Creative and multimedia,new,ru,114
2022-09-05,Professional services,new,es,3
2022-09-05,Professional services,new,ru,6
2022-09-05,Sales and marketing support,new,es,16
2022-09-05,Sales and marketing support,new,ph,95
2022-09-05,Sales and marketing support,new,ru,66
2022-09-05,Software development and technology,new,es,127
2022-09-05,Software development and technology,new,ph,4
2022-09-05,Software development and technology,new,ru,147
2022-09-05,Writing and translation,new,es,22
2022-09-05,Writing and translation,new,ph,16
2022-09-05,Writing and translation,new,ru,62
2022-09-06,0,new,ru,144
2022-09-06,Clerical and data entry,new,es,13
2022-09-06,Clerical and data entry,new,ph,139
2022-09-06,Clerical and data entry,new,ru,10
2022-09-06,Creative and multimedia,new,es,73
2022-09-06,Creative and multimedia,new,ph,55
2022-09-06,Creative and multimedia,new,ru,119
2022-09-06,Professional services,new,ru,13
2022-09-06,Sales and marketing support,new,es,11
2022-09-06,Sales and marketing support,new,ph,215
2022-09-06,Sales and marketing support,new,ru,114
2022-09-06,Software development and technology,new,es,133
2022-09-06,Software development and technology,new,ph,20
2022-09-06,Software development and technology,new,ru,226
2022-09-06,Writing and translation,new,es,11
2022-09-06,Writing and translation,new,ph,35
2022-09-06,Writing and translation,new,ru,16
2022-09-07,0,new,ru,43
2022-09-07,Clerical and data entry,new,es,14
2022-09-07,Clerical and data entry,new,ph,209
2022-09-07,Clerical and data entry,new,ru,7
2022-09-07,Creative and multimedia,new,es,60
2022-09-07,Creative and multimedia,new,ph,44
2022-09-07,Creative and multimedia,new,ru,159
2022-09-07,Professional services,new,ph,1
2022-09-07,Professional services,new,ru,8
2022-09-07,Sales and marketing support,new,es,8
2022-09-07,Sales and marketing support,new,ph,304
2022-09-07,Sales and marketing support,new,ru,113
2022-09-07,Software development and technology,new,es,110
2022-09-07,Software development and technology,new,ph,10
2022-09-07,Software development and technology,new,ru,185
2022-09-07,Writing and translation,new,es,18
2022-09-07,Writing and translation,new,ph,40
2022-09-07,Writing and translation,new,ru,46
2022-09-08,0,new,ru,134
2022-09-08,Clerical and data entry,new,es,13
2022-09-08,Clerical and data entry,new,ph,217
2022-09-08,Clerical and data entry,new,ru,5
2022-09-08,Creative and multimedia,new,es,55
2022-09-08,Creative and multimedia,new,ph,53
2022-09-08,Creative and multimedia,new,ru,160
2022-09-08,Professional services,new,es,1
2022-09-08,Professional services,new,ru,16
2022-09-08,Sales and marketing support,new,es,12
2022-09-08,Sales and marketing support,new,ph,315
2022-09-08,Sales and marketing support,new,ru,39
2022-09-08,Software development and technology,new,es,111
2022-09-08,Software development and technology,new,ph,15
2022-09-08,Software development and technology,new,ru,291
2022-09-08,Writing and translation,new,es,18
2022-09-08,Writing and translation,new,ph,40
2022-09-08,Writing and translation,new,ru,26
2022-09-09,0,new,ru,46
2022-09-09,1,new,ru,25
2022-09-09,Clerical and data entry,new,es,13
2022-09-09,Clerical and data entry,new,ph,190
2022-09-09,Clerical and data entry,new,ru,7
2022-09-09,Creative and multimedia,new,es,54
2022-09-09,Creative and multimedia,new,ph,36
2022-09-09,Creative and multimedia,new,ru,111
2022-09-09,Professional services,new,es,1
2022-09-09,Professional services,new,ru,34
2022-09-09,Sales and marketing support,new,es,4
2022-09-09,Sales and marketing support,new,ph,312
2022-09-09,Sales and marketing support,new,ru,52
2022-09-09,Software development and technology,new,es,116
2022-09-09,Software development and technology,new,ph,6
2022-09-09,Software development and technology,new,ru,196
2022-09-09,Writing and translation,new,es,20
2022-09-09,Writing and translation,new,ph,39
2022-09-09,Writing and translation,new,ru,45
2022-09-10,0,new,ru,112
2022-09-10,Clerical and data entry,new,es,13
2022-09-10,Clerical and data entry,new,ph,180
2022-09-10,Clerical and data entry,new,ru,6
2022-09-10,Creative and multimedia,new,es,63
2022-09-10,Creative and multimedia,new,ph,42
2022-09-10,Creative and multimedia,new,ru,94
2022-09-10,Professional services,new,es,3
2022-09-10,Professional services,new,ru,33
2022-09-10,Sales and marketing support,new,es,15
2022-09-10,Sales and marketing support,new,ph,262
2022-09-10,Sales and marketing support,new,ru,24
2022-09-10,Software development and technology,new,es,108
2022-09-10,Software development and technology,new,ph,14
2022-09-10,Software development and technology,new,ru,177
2022-09-10,Writing and translation,new,es,23
2022-09-10,Writing and translation,new,ph,43
2022-09-10,Writing and translation,new,ru,66
2022-09-11,0,new,ru,45
2022-09-11,Clerical and data entry,new,es,6
2022-09-11,Clerical and data entry,new,ph,73
2022-09-11,Clerical and data entry,new,ru,53
2022-09-11,Creative and multimedia,new,es,48
2022-09-11,Creative and multimedia,new,ph,19
2022-09-11,Creative and multimedia,new,ru,90
2022-09-11,Professional services,new,ph,1
2022-09-11,Professional services,new,ru,4
2022-09-11,Sales and marketing support,new,es,4
2022-09-11,Sales and marketing support,new,ph,99
2022-09-11,Sales and marketing support,new,ru,41
2022-09-11,Software development and technology,new,es,132
2022-09-11,Software development and technology,new,ph,5
2022-09-11,Software development and technology,new,ru,124
2022-09-11,Writing and translation,new,es,10
2022-09-11,Writing and translation,new,ph,11
2022-09-11,Writing and translation,new,ru,59
2022-09-12,0,new,ru,103
2022-09-12,Clerical and data entry,new,es,25
2022-09-12,Clerical and data entry,new,ph,68
2022-09-12,Clerical and data entry,new,ru,1
2022-09-12,Creative and multimedia,new,es,77
2022-09-12,Creative and multimedia,new,ph,18
2022-09-12,Creative and multimedia,new,ru,159
2022-09-12,Professional services,new,es,3
2022-09-12,Professional services,new,ru,6
2022-09-12,Sales and marketing support,new,es,11
2022-09-12,Sales and marketing support,new,ph,67
2022-09-12,Sales and marketing support,new,ru,42
2022-09-12,Software development and technology,new,es,169
2022-09-12,Software development and technology,new,ph,3
2022-09-12,Software development and technology,new,ru,147
2022-09-12,Writing and translation,new,es,30
2022-09-12,Writing and translation,new,ph,12
2022-09-12,Writing and translation,new,ru,6
2022-09-13,0,new,ru,46
2022-09-13,Clerical and data entry,new,es,16
2022-09-13,Clerical and data entry,new,ph,172
2022-09-13,Clerical and data entry,new,ru,10
2022-09-13,Creative and multimedia,new,es,80
2022-09-13,Creative and multimedia,new,ph,46
2022-09-13,Creative and multimedia,new,ru,126
2022-09-13,Professional services,new,es,5
2022-09-13,Professional services,new,ph,1
2022-09-13,Professional services,new,ru,36
2022-09-13,Sales and marketing support,new,es,14
2022-09-13,Sales and marketing support,new,ph,327
2022-09-13,Sales and marketing support,new,ru,54
2022-09-13,Software development and technology,new,es,149
2022-09-13,Software development and technology,new,ph,16
2022-09-13,Software development and technology,new,ru,163
2022-09-13,Writing and translation,new,es,21
2022-09-13,Writing and translation,new,ph,38
2022-09-13,Writing and translation,new,ru,124
2022-09-14,0,new,ru,143
2022-09-14,1,new,ru,25
2022-09-14,Clerical and data entry,new,es,13
2022-09-14,Clerical and data entry,new,ph,200
2022-09-14,Clerical and data entry,new,ru,29
2022-09-14,Creative and multimedia,new,es,54
2022-09-14,Creative and multimedia,new,ph,58
2022-09-14,Creative and multimedia,new,ru,106
2022-09-14,Professional services,new,es,1
2022-09-14,Professional services,new,ru,39
2022-09-14,Sales and marketing support,new,es,7
2022-09-14,Sales and marketing support,new,ph,301
2022-09-14,Sales and marketing support,new,ru,21
2022-09-14,Software development and technology,new,es,137
2022-09-14,Software development and technology,new,ph,13
2022-09-14,Software development and technology,new,ru,251
2022-09-14,Writing and translation,new,es,19
2022-09-14,Writing and translation,new,ph,36
2022-09-14,Writing and translation,new,ru,47
2022-09-15,0,new,ru,44
2022-09-15,1,new,ru,25
2022-09-15,Clerical and data entry,new,es,9
2022-09-15,Clerical and data entry,new,ph,250
2022-09-15,Clerical and data entry,new,ru,29
2022-09-15,Creative and multimedia,new,es,83
2022-09-15,Creative and multimedia,new,ph,66
2022-09-15,Creative and multimedia,new,ru,136
2022-09-15,Professional services,new,es,3
2022-09-15,Professional services,new,ru,10
2022-09-15,Sales and marketing support,new,es,15
2022-09-15,Sales and marketing support,new,ph,364
2022-09-15,Sales and marketing support,new,ru,27
2022-09-15,Software development and technology,new,es,155
2022-09-15,Software development and technology,new,ph,24
2022-09-15,Software development and technology,new,ru,203
2022-09-15,Writing and translation,new,es,20
2022-09-15,Writing and translation,new,ph,36
2022-09-15,Writing and translation,new,ru,74
2022-09-16,0,new,ru,160
2022-09-16,Clerical and data entry,new,es,16
2022-09-16,Clerical and data entry,new,ph,176
2022-09-16,Clerical and data entry,new,ru,9
2022-09-16,Creative and multimedia,new,es,65
2022-09-16,Creative and multimedia,new,ph,52
2022-09-16,Creative and multimedia,new,ru,91
2022-09-16,Professional services,new,es,1
2022-09-16,Professional services,new,ph,1
2022-09-16,Professional services,new,ru,12
2022-09-16,Sales and marketing support,new,es,13
2022-09-16,Sales and marketing support,new,ph,311
2022-09-16,Sales and marketing support,new,ru,78
2022-09-16,Software development and technology,new,es,142
2022-09-16,Software development and technology,new,ph,9
2022-09-16,Software development and technology,new,ru,282
2022-09-16,Writing and translation,new,es,21
2022-09-16,Writing and translation,new,ph,52
2022-09-16,Writing and translation,new,ru,75
2022-09-17,0,new,ru,47
2022-09-17,Clerical and data entry,new,es,5
2022-09-17,Clerical and data entry,new,ph,188
2022-09-17,Clerical and data entry,new,ru,14
2022-09-17,Creative and multimedia,new,es,81
2022-09-17,Creative and multimedia,new,ph,42
2022-09-17,Creative and multimedia,new,ru,223
2022-09-17,Professional services,new,es,1
2022-09-17,Professional services,new,ru,9
2022-09-17,Sales and marketing support,new,es,12
2022-09-17,Sales and marketing support,new,ph,257
2022-09-17,Sales and marketing support,new,ru,55
2022-09-17,Software development and technology,new,es,134
2022-09-17,Software development and technology,new,ph,9
